flow_duration,total_fwd_packets,total_backward_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
5999395.828505,7.000000,3.000000,2527.226370,125.323466,176.479999,6.573333,7.442906,46.714030,1.837670,30.850212,46.083684,20.759688,1188.026720,8.914194,71554.143665,25453.784529,84602.909534,1342.682699,104167.885231,36449.063715,32780.034162,80993.297244,438.921756,203772.587720,20953.086210,15377.045580,15446.779953,437.547941,0.000000,0.000000,0.000000,0.000000,204.000000,128.000000,2.633244,2.248471,29.532905,53.888675,59.671572,35.651989,878.830379,0.000000,1.000000,0.000000,19.000000,9.000000,0.000000,0.000000,0.000000,1.527473,61.291760,13.701417,13.974258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,663.543293,4.000000,81.543748,39359.000000,54065.000000,5.000000,20.000000,11659.145622,43703.810234,130021.589297,5144.246370,126225.314835,138423.537591,306864.326937,25887.575343,Web Attack – XSS
6324443.441571,13.000000,16.000000,785.783841,418.050761,170.636018,10.386593,49.704574,27.574245,124.456587,24.201843,75.182720,25.477606,1708.596103,5.585280,33861.727882,54745.524339,152464.654143,675.219821,75896.560116,12812.452973,8021.541848,74278.965863,281.450971,92152.574753,10932.007528,20954.752612,42501.252836,524.495304,0.000000,0.000000,0.000000,0.000000,318.000000,176.000000,2.378431,1.835310,19.052827,189.394469,62.538561,44.198664,1045.892642,1.000000,2.000000,0.000000,2.000000,12.000000,0.000000,0.000000,0.000000,0.843947,59.726384,8.849226,42.457724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,678.161680,5.000000,625.939722,52083.000000,44014.000000,6.000000,20.000000,44541.098481,16138.069385,65285.027686,13246.460708,117772.789690,35034.347409,118083.820988,22841.709727,BENIGN
15102774.152249,13.000000,5.000000,590.840451,552.865472,126.999409,19.359905,32.223803,18.269683,65.454318,33.233137,40.139954,54.635468,1832.119400,6.233749,42768.923806,19748.291674,25612.634768,1358.763738,122751.539635,5207.375157,6510.405545,114461.883520,546.734251,111150.785442,36267.010228,23886.389737,85469.651999,656.345290,1.000000,1.000000,0.000000,0.000000,141.000000,229.000000,0.844293,1.327666,14.264413,89.412754,64.367345,27.342565,1077.219293,0.000000,1.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,0.116256,24.720273,59.864229,40.175715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,944.922827,22.000000,366.419345,20388.000000,63900.000000,7.000000,20.000000,33558.471967,22943.964350,89644.032669,6823.857252,76585.132725,39585.817559,119864.701373,16635.296438,Infiltration
6277619.912327,13.000000,6.000000,645.247069,622.167433,112.501976,38.356857,82.469388,31.076966,79.385343,19.415639,44.951130,37.032906,226.705561,4.522051,61242.255773,62133.822951,93615.740851,2099.854258,39105.991748,3367.365820,13604.968942,83970.830279,342.478598,116766.543607,25328.088127,22575.103329,122739.277374,206.284937,1.000000,0.000000,0.000000,0.000000,233.000000,157.000000,0.582393,0.112974,32.215891,144.988091,33.290146,4.988744,1153.027746,1.000000,1.000000,0.000000,1.000000,14.000000,0.000000,0.000000,0.000000,1.017845,52.282829,66.428537,45.940449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,357.976026,8.000000,400.142207,44493.000000,44760.000000,9.000000,20.000000,18047.576857,5864.416174,75192.379111,13289.419528,118805.092868,75458.406364,120837.615279,21408.088529,BENIGN
5161007.735816,10.000000,5.000000,575.727438,237.532001,102.450992,23.129651,23.447555,27.239685,84.924581,14.559477,63.342113,39.106210,670.641741,7.085548,33672.069143,60460.891079,82146.316732,682.601580,116315.066544,5289.770432,17613.921156,99438.533889,510.301744,38570.985780,19375.133245,28147.622448,53781.718512,408.177854,1.000000,0.000000,0.000000,0.000000,204.000000,218.000000,1.996902,0.972641,22.618284,132.383682,67.219023,5.406956,1106.151038,0.000000,1.000000,0.000000,1.000000,14.000000,0.000000,0.000000,0.000000,1.072280,44.887137,55.020788,66.767920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,508.656188,1.000000,454.889878,28679.000000,25484.000000,12.000000,20.000000,50658.839589,66423.977562,98092.685712,13141.264475,38918.353861,83932.202093,169499.106863,28109.552174,BENIGN
5247692.968072,1133.000000,9.000000,430.392551,681.914481,91.994262,0.842843,55.375908,39.802377,147.301915,3.074267,71.094012,23.795741,91942.397594,433.664189,36025.164710,40108.889483,80540.783841,1116.028852,73252.032222,37504.239922,15356.892914,74415.896826,348.765919,181901.984842,20976.158817,11437.325611,119885.253388,634.053335,0.000000,1.000000,0.000000,0.000000,289.000000,205.000000,593.753665,1.362877,32.272939,132.493481,33.264839,30.024621,976.707148,1.000000,65.000000,0.000000,2.000000,10.000000,0.000000,0.000000,0.000000,1.627221,21.709104,41.221014,52.310159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,653.397676,10.000000,503.490824,14362.000000,53581.000000,5.000000,20.000000,38324.860153,49928.617726,110179.973179,14966.757587,110111.972735,77298.032054,113378.312913,9083.127788,DoS Hulk
4344607.292410,6.000000,7.000000,758.336211,362.337726,7.795586,14.469803,55.845926,38.654419,20.390385,31.228789,33.939354,8.943056,1500.974801,3.766588,89739.515354,34116.838485,118627.907082,1550.583268,13844.663186,13089.054508,17837.953849,96740.483544,741.496160,14866.472919,11925.532662,11351.067537,60974.994481,536.814596,0.000000,1.000000,0.000000,0.000000,195.000000,262.000000,2.502595,1.598950,16.294380,99.089959,63.594206,71.616425,1066.524740,1.000000,2.000000,0.000000,2.000000,10.000000,0.000000,0.000000,0.000000,1.004156,25.591993,41.802469,41.362924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,662.439453,9.000000,436.135665,25356.000000,63589.000000,13.000000,20.000000,81661.499533,51815.823009,134626.520556,9759.013161,87430.759175,69359.230672,194788.025107,26129.880521,BENIGN
3894233.546921,11.000000,4.000000,278.767206,503.122462,76.364747,30.110677,34.658805,34.061019,93.064857,16.180258,30.162654,16.223488,1289.319461,6.970830,51889.602972,74.413669,179327.149607,701.792777,125505.853871,29682.502582,4814.002620,89332.425341,551.180106,73062.259240,30032.432529,10395.974158,82195.108095,519.456043,1.000000,1.000000,0.000000,0.000000,203.000000,279.000000,0.859108,2.360381,22.223226,68.481811,30.230573,29.266982,1761.720769,0.000000,1.000000,0.000000,2.000000,12.000000,0.000000,0.000000,0.000000,2.112478,39.245173,48.889005,32.919622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,1038.951780,11.000000,744.838236,57906.000000,40332.000000,8.000000,20.000000,46083.700786,50081.960252,74081.505844,4279.521039,87919.555140,43226.641288,139329.122777,28709.201030,BENIGN
3608487.772313,2.000000,8.000000,362.270554,406.070796,181.742693,12.580597,53.906473,52.152244,60.553382,15.133393,47.635104,30.388023,1168.351630,4.326861,75015.383652,36442.569177,85521.108738,179.202690,94153.120859,23312.832270,17548.723305,53457.829954,291.969234,73303.953917,10811.077664,22638.820041,75158.232041,488.441970,1.000000,0.000000,0.000000,0.000000,319.000000,147.000000,2.653549,0.038972,19.339089,120.521030,34.890210,44.516741,728.469330,0.000000,1.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000,0.813565,34.954915,87.309627,36.519324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,484.494779,6.000000,391.095054,50905.000000,61529.000000,10.000000,20.000000,74476.978769,35525.400433,98265.856283,10329.714435,80585.836611,83759.645702,47292.267395,32225.037357,BENIGN
4709558.798805,0.000000,2.000000,569.061752,651.177593,103.272758,8.664831,103.025954,33.873849,90.944383,21.082776,38.984983,24.245286,856.896125,7.117374,65093.959182,56562.319504,84164.806320,1043.166366,132873.711475,23430.175930,18520.683168,69468.948261,589.245703,7813.051145,25627.494912,17132.737523,68581.662459,563.445960,1.000000,0.000000,0.000000,0.000000,182.000000,134.000000,1.920527,0.327696,20.088562,90.398998,87.308737,4.773588,859.333869,0.000000,2.000000,0.000000,2.000000,9.000000,0.000000,0.000000,0.000000,1.892390,59.049415,60.664609,28.976264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,494.243048,8.000000,304.526690,35099.000000,11582.000000,7.000000,20.000000,51970.732735,48725.811104,69880.601666,8540.053638,81656.096844,84725.916085,266940.967007,28208.001396,BENIGN
2593436.098332,1250.000000,13.000000,513.136955,455.063577,100.173338,33.126997,50.172114,49.081061,158.153915,24.319788,55.310051,26.918710,28123.538747,462.337295,59552.501651,18684.869176,90406.188222,1125.719515,96382.818786,21886.638218,29828.895504,116898.217569,765.637694,45115.882141,11446.764217,4313.394492,59928.764158,198.589870,0.000000,1.000000,0.000000,0.000000,181.000000,144.000000,504.069868,0.977461,40.105277,77.154278,73.438033,17.216713,1290.774092,0.000000,56.000000,0.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.008230,45.966804,76.853376,33.750151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,564.834591,6.000000,355.669615,26653.000000,35095.000000,11.000000,20.000000,46858.006863,37856.204588,2655.753918,2848.034289,71509.181592,65228.177443,232222.410795,10579.805535,DoS Hulk
419878.773616,3.000000,19.000000,579.241076,521.358088,80.316520,10.821705,30.575280,37.392321,20.400286,22.806098,41.550744,32.445785,1472.060881,6.260399,53407.858002,1618.750839,65352.657081,1039.497005,63567.739764,17494.832409,9381.021787,83223.451213,541.648643,70486.863421,13929.913078,17768.433440,88013.022083,667.371000,1.000000,0.000000,0.000000,0.000000,189.000000,207.000000,0.295744,1.676898,41.525837,87.308981,72.282727,19.691606,1183.810362,0.000000,25.000000,0.000000,1.000000,13.000000,0.000000,0.000000,0.000000,0.618255,30.952025,39.652874,101.722652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,341.981011,9.000000,485.593472,61175.000000,27133.000000,5.000000,20.000000,28392.057176,14514.739344,52739.273316,10519.036020,46579.045801,66552.403451,148161.374190,7148.244519,SSH-Patator
2068138.814770,19.000000,10.000000,312.678419,179.575104,254.868872,28.409663,43.742230,10.755789,105.913230,19.950037,42.207609,28.793816,993.371184,3.271654,15464.757404,48650.098190,166957.177882,1089.066405,117271.157300,17569.118195,16458.566230,49816.007260,667.455983,153375.894663,18249.153796,12392.051081,84019.209782,632.987178,0.000000,0.000000,0.000000,0.000000,212.000000,189.000000,3.225661,0.666961,31.868261,160.561305,61.692530,20.065370,1027.762694,0.000000,2.000000,0.000000,2.000000,5.000000,0.000000,0.000000,0.000000,0.463602,55.339610,42.296446,12.963826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,453.474224,5.000000,364.544042,14976.000000,30303.000000,11.000000,20.000000,25735.976142,30957.048122,45230.677038,18427.552027,104460.881130,61394.641387,148393.874635,25846.426060,BENIGN
7608640.413726,0.000000,12.000000,254.116330,145.166546,60.471731,16.645591,97.809217,18.295294,102.236118,25.397760,46.471224,25.592035,1229.408063,3.813080,68122.327525,46676.467390,93040.047907,148.170482,43578.027811,7262.582991,8094.903359,118654.706189,257.200352,98133.249850,16405.473642,30550.001994,81187.438580,747.339279,0.000000,1.000000,0.000000,0.000000,272.000000,225.000000,1.020865,2.309667,20.140387,193.032031,64.795078,36.278653,934.373199,0.000000,1.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.102614,49.482217,66.128160,73.376333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,27.559897,4.000000,13.240369,30672.000000,51664.000000,14.000000,20.000000,50331.194875,16156.076058,96735.583253,10678.138291,63940.899868,40835.639456,199974.640502,24594.082877,BENIGN
7341685.218877,12.000000,9.000000,505.976995,393.554281,72.440320,4.355641,48.461702,44.299885,127.632808,19.058127,56.111273,26.069684,735.063561,3.741160,82031.061380,41817.464697,125297.556814,479.148061,107703.772883,8308.205934,13435.369969,94070.646565,479.721581,55897.207151,26511.424974,11845.792703,63191.308315,473.061279,0.000000,0.000000,0.000000,0.000000,306.000000,237.000000,1.578977,0.909757,6.951307,60.944306,50.611825,11.556811,646.407390,0.000000,1.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000,1.242261,67.285835,59.021216,36.321154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,279.277717,15.000000,88.299227,61669.000000,46960.000000,12.000000,20.000000,48753.290801,21528.778261,117003.421276,7689.473656,95744.598879,130540.929941,139822.399844,7637.819346,BENIGN
3556612.979811,17.000000,5.000000,433.334406,689.269691,138.641429,21.228456,78.061159,40.912441,52.206706,14.684060,41.135245,21.171158,659.904811,7.145506,23449.845609,56564.117588,74278.775187,698.535249,124464.267058,16990.616504,16579.588151,64875.008919,271.724466,5008.324517,2528.160178,20247.127452,50548.197652,336.836669,0.000000,1.000000,0.000000,0.000000,185.000000,188.000000,2.558673,1.801834,23.533212,76.397390,49.881508,39.113941,1003.018348,1.000000,2.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,0.864175,83.837748,42.164126,51.827868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,294.816773,4.000000,674.681552,36874.000000,13131.000000,11.000000,20.000000,63624.917346,4383.340667,78595.209330,12480.071033,86827.776266,62358.523383,108335.960772,19048.771764,BENIGN
3059393.399937,0.000000,4.000000,399.264746,258.782619,65.051930,10.824088,61.980364,10.375371,156.979545,6.381081,43.955009,28.690945,1107.926289,10.600455,51242.299141,33800.029077,116258.099789,1262.713682,72613.730231,45745.788726,7587.445182,105261.811116,166.743969,66355.143878,20103.941174,19026.849163,74662.573595,571.627441,0.000000,0.000000,0.000000,0.000000,229.000000,129.000000,2.041338,1.161933,31.014620,12.068919,36.885928,12.379842,1055.842929,1.000000,1.000000,0.000000,1.000000,13.000000,0.000000,0.000000,0.000000,0.721474,33.851960,33.771930,61.584488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,839.472630,11.000000,161.405241,18035.000000,18176.000000,7.000000,20.000000,21328.808262,56549.652188,149522.928139,10843.128295,38070.540402,72738.789374,225256.468993,2950.921222,BENIGN
57868345.330140,94.000000,10.000000,384.260599,467.467002,93.249058,23.976596,49.967590,33.150877,120.549983,5.724021,55.763149,34.519324,866.615602,0.693853,71414.300360,38027.922790,121351.886448,914.698268,110031.984499,1779.405989,20305.688551,72279.249452,487.145428,84841.179069,4319.363868,11750.668975,76324.033059,343.794010,1.000000,0.000000,0.000000,0.000000,206.000000,136.000000,1.279064,1.337627,25.446661,83.230696,47.464437,20.192017,932.940889,1.000000,1.000000,0.000000,55.000000,5.000000,0.000000,0.000000,0.000000,0.806943,44.441088,46.131951,23.459867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,455.933862,9.000000,426.084390,34585.000000,62119.000000,1.000000,20.000000,93058.554596,16732.949759,93078.921322,6517.898057,113408.279699,81905.034751,248250.976696,25299.214676,DoS GoldenEye
7800127.782758,14.000000,6.000000,522.012810,567.074598,97.291392,19.608953,68.235106,8.044255,105.943940,4.567739,39.783040,13.452498,934.494053,2.739256,74840.830978,52753.740833,113227.437094,1699.426624,99742.206423,18771.597283,25445.564875,99492.619164,334.661169,119269.042836,34168.149011,11004.672575,39279.490862,422.512163,0.000000,1.000000,0.000000,0.000000,198.000000,205.000000,0.178836,1.405240,12.731443,57.545323,32.148920,44.972592,1337.120173,0.000000,2.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,1.056150,75.078512,11.596318,55.604478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,344.156566,5.000000,250.616080,55117.000000,62272.000000,8.000000,20.000000,24004.940525,43105.491534,46962.092722,19751.171047,599.515274,99252.451213,77540.313596,28902.466871,BENIGN
5727450.558749,4.000000,8.000000,127.644879,393.302935,152.328459,23.492816,61.366860,25.332204,32.508267,24.834416,40.798331,26.587427,1283.279466,5.937195,51883.523958,60491.107512,59102.606855,1982.557344,40159.875713,17561.221117,32273.561761,87524.471610,555.799617,73865.100594,37196.142922,13238.408370,78726.437990,958.632702,0.000000,1.000000,0.000000,0.000000,218.000000,178.000000,2.957316,0.595238,39.463928,73.009755,24.041490,45.634544,1265.411596,1.000000,1.000000,0.000000,1.000000,14.000000,0.000000,0.000000,0.000000,1.552400,29.568437,74.450882,8.248349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,764.862067,16.000000,273.137661,31946.000000,24766.000000,10.000000,20.000000,46462.369321,29093.498765,110274.767566,7706.320339,59529.071473,93674.132505,168713.730167,20069.576243,BENIGN
7082819.873542,18.000000,5.000000,176.016213,564.077688,198.165297,22.265014,51.430785,15.516467,109.181476,15.461556,16.292478,40.316973,1532.314903,8.982412,57269.937263,75993.154317,119193.537000,1509.996966,120002.534861,18479.080728,11699.483341,128133.422986,615.383519,14454.420653,15114.700743,22442.119256,126011.581838,535.353962,1.000000,1.000000,0.000000,0.000000,320.000000,264.000000,2.474202,1.742241,17.557902,105.441208,67.195031,55.829573,397.351505,0.000000,2.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,1.811371,36.453876,46.422547,47.200102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.000000,572.060160,7.000000,296.945626,33364.000000,62643.000000,12.000000,20.000000,72054.633843,32108.375540,67923.944137,12327.385510,58593.889747,23940.743515,185462.036688,17120.724346,BENIGN
34199406.699797,124.000000,7.000000,79.120570,451.014205,163.552636,7.157393,55.228983,28.976749,8.313484,8.995326,46.784786,17.484376,972.298919,0.523626,66088.416854,53175.776673,157140.437617,72.188849,207659.764574,19883.779182,22210.337775,101865.822652,874.672461,149311.682151,15780.447773,13963.646469,58317.805783,556.681327,1.000000,1.000000,0.000000,0.000000,178.000000,140.000000,2.438408,1.252552,12.438913,79.802944,63.845350,44.430426,1097.967408,0.000000,2.000000,0.000000,94.000000,11.000000,0.000000,0.000000,0.000000,0.632436,43.275895,77.071124,49.274542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,629.562922,7.000000,488.310782,57501.000000,44325.000000,11.000000,20.000000,53277.620078,38691.176565,9555.039543,2556.391072,63602.652502,133428.858411,109462.241038,27684.551858,DoS Slowhttptest
7088748.849876,11.000000,6.000000,519.430451,481.853362,149.269378,8.916067,45.598534,0.016428,163.643730,5.737052,44.551064,32.957522,382.778333,7.016462,51619.097291,51381.472182,71116.281617,757.449646,150598.831834,2249.157605,17536.978373,59445.576348,338.185410,116409.288159,9410.436005,7936.923118,108436.452023,213.414782,0.000000,0.000000,0.000000,0.000000,226.000000,156.000000,1.994711,0.489233,24.380652,143.049082,22.503446,45.874695,740.875797,1.000000,2.000000,0.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.239131,31.815307,56.847390,60.369624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,701.682376,15.000000,539.703067,29302.000000,22487.000000,8.000000,20.000000,21094.911441,21245.006321,99354.046578,465.761440,90606.272249,64419.960915,178778.024094,17984.371654,BENIGN
